Employee ID,Name,Email,Gender,Date,Weekday,Department,Salary,Status,LeaveType,RemoteWork,CheckIn,CheckOut,HoursWorked,OvertimeHours,TasksCompleted,ProductivityScore,PerformanceRating
E141,Jordan Thomas,jordan.thomas@company.com,Male,21-02-2025,Friday,Legal,163206,Present,None,No,10:30:00,16:45:00,8,1,12,97,3
E141,Jordan Thomas,jordan.thomas@company.com,Male,24-02-2025,Monday,Legal,163206,Present,None,No,10:30:00,16:15:00,8,1.5,12,89,4
E141,Jordan Thomas,jordan.thomas@company.com,Male,25-02-2025,Tuesday,Legal,163206,Present,None,No,09:00:00,17:45:00,8,0.31,12,66,5
E141,Jordan Thomas,jordan.thomas@company.com,Male,26-02-2025,Wednesday,Legal,163206,Absent,Casual Leave,No,09:15:00,18:15:00,8,0.43,12,71,4
E141,Jordan Thomas,jordan.thomas@company.com,Male,27-02-2025,Thursday,Legal,163206,Present,None,No,09:30:00,16:00:00,8,1.69,12,69,5
E141,Jordan Thomas,jordan.thomas@company.com,Male,28-02-2025,Friday,Legal,163206,Present,None,No,10:15:00,18:45:00,8,0.87,12,78,3
E141,Jordan Thomas,jordan.thomas@company.com,Male,03-03-2025,Monday,Legal,163206,Present,None,No,10:00:00,16:45:00,8,0.8,20,83,5
E141,Jordan Thomas,jordan.thomas@company.com,Male,04-03-2025,Tuesday,Legal,163206,Late,None,No,09:30:00,18:00:00,6.6,1.4,13,76,5
E141,Jordan Thomas,jordan.thomas@company.com,Male,05-03-2025,Wednesday,Legal,163206,Present,None,No,08:30:00,18:45:00,8,0.43,13,82,2
E141,Jordan Thomas,jordan.thomas@company.com,Male,06-03-2025,Thursday,Legal,163206,Present,None,No,10:15:00,16:00:00,8,1.91,11,64,2
E141,Jordan Thomas,jordan.thomas@company.com,Male,07-03-2025,Friday,Legal,163206,Present,None,No,08:15:00,17:30:00,8,0.02,19,94,2
E141,Jordan Thomas,jordan.thomas@company.com,Male,10-03-2025,Monday,Legal,163206,Present,None,No,08:45:00,18:45:00,8,1.71,10,73,3
E141,Jordan Thomas,jordan.thomas@company.com,Male,11-03-2025,Tuesday,Legal,163206,Present,None,No,08:45:00,17:15:00,8,0.23,11,68,2
E141,Jordan Thomas,jordan.thomas@company.com,Male,12-03-2025,Wednesday,Legal,163206,Present,None,No,08:00:00,17:00:00,8,1.17,14,79,5
E141,Jordan Thomas,jordan.thomas@company.com,Male,13-03-2025,Thursday,Legal,163206,Present,None,No,08:45:00,18:45:00,8,1.25,16,91,2
E141,Jordan Thomas,jordan.thomas@company.com,Male,14-03-2025,Friday,Legal,163206,Present,None,No,10:30:00,16:45:00,8,1.26,14,84,5
E141,Jordan Thomas,jordan.thomas@company.com,Male,17-03-2025,Monday,Legal,163206,Present,None,No,09:30:00,17:15:00,8,1.89,18,85,3
E141,Jordan Thomas,jordan.thomas@company.com,Male,18-03-2025,Tuesday,Legal,163206,Present,None,No,08:15:00,17:30:00,8,0.84,17,80,2
E141,Jordan Thomas,jordan.thomas@company.com,Male,19-03-2025,Wednesday,Legal,163206,Present,None,No,09:30:00,17:00:00,8,1.45,17,84,5
E141,Jordan Thomas,jordan.thomas@company.com,Male,20-03-2025,Thursday,Legal,163206,Present,None,No,09:45:00,16:15:00,8,0.01,13,68,2
E141,Jordan Thomas,jordan.thomas@company.com,Male,21-03-2025,Friday,Legal,163206,Present,None,No,09:45:00,18:30:00,8,0.05,14,77,3
E141,Jordan Thomas,jordan.thomas@company.com,Male,24-03-2025,Monday,Legal,163206,Present,None,No,08:00:00,16:15:00,8,0.39,10,83,2
E141,Jordan Thomas,jordan.thomas@company.com,Male,25-03-2025,Tuesday,Legal,163206,Present,None,No,09:15:00,17:15:00,8,1.85,12,81,3
E141,Jordan Thomas,jordan.thomas@company.com,Male,26-03-2025,Wednesday,Legal,163206,Present,None,No,08:45:00,17:30:00,8,1.43,19,78,3
E141,Jordan Thomas,jordan.thomas@company.com,Male,27-03-2025,Thursday,Legal,163206,Present,None,No,10:15:00,16:30:00,8,0.93,19,61,2
E141,Jordan Thomas,jordan.thomas@company.com,Male,28-03-2025,Friday,Legal,163206,Present,None,No,09:00:00,18:30:00,8,0.92,14,97,4
E141,Jordan Thomas,jordan.thomas@company.com,Male,31-03-2025,Monday,Legal,163206,Present,None,No,09:30:00,17:45:00,8,2,20,93,3
E142,Avery Anderson,avery.anderson@company.com,Female,01-01-2025,Wednesday,Finance,58175,Present,None,No,09:45:00,16:00:00,8,0.68,12,78,4
E142,Avery Anderson,avery.anderson@company.com,Female,02-01-2025,Thursday,Finance,58175,Present,None,No,08:45:00,17:30:00,8,0.1,12,62,3
E142,Avery Anderson,avery.anderson@company.com,Female,03-01-2025,Friday,Finance,58175,Absent,Paid Leave,No,10:00:00,16:45:00,8,0.75,12,60,2
E142,Avery Anderson,avery.anderson@company.com,Female,06-01-2025,Monday,Finance,58175,Present,None,No,08:15:00,17:15:00,8,0.17,12,76,5
E142,Avery Anderson,avery.anderson@company.com,Female,07-01-2025,Tuesday,Finance,58175,Absent,Casual Leave,No,10:00:00,18:15:00,8,1.55,12,63,2
E142,Avery Anderson,avery.anderson@company.com,Female,08-01-2025,Wednesday,Finance,58175,Present,None,No,10:30:00,16:15:00,8,0.5,12,71,3
E142,Avery Anderson,avery.anderson@company.com,Female,09-01-2025,Thursday,Finance,58175,Absent,Sick Leave,No,08:30:00,17:15:00,8,1.65,12,81,3
E142,Avery Anderson,avery.anderson@company.com,Female,10-01-2025,Friday,Finance,58175,Present,None,No,08:45:00,16:00:00,8,0.58,12,95,3
E142,Avery Anderson,avery.anderson@company.com,Female,13-01-2025,Monday,Finance,58175,Present,None,No,09:30:00,18:15:00,8,1.5,12,77,4
E142,Avery Anderson,avery.anderson@company.com,Female,14-01-2025,Tuesday,Finance,58175,Present,None,No,10:45:00,18:15:00,8,1.89,12,60,2
E142,Avery Anderson,avery.anderson@company.com,Female,15-01-2025,Wednesday,Finance,58175,Present,None,No,08:30:00,18:45:00,8,1.31,12,69,2
E142,Avery Anderson,avery.anderson@company.com,Female,16-01-2025,Thursday,Finance,58175,Present,None,No,10:45:00,18:00:00,8,1.75,12,68,2
E142,Avery Anderson,avery.anderson@company.com,Female,17-01-2025,Friday,Finance,58175,Present,None,No,09:30:00,17:45:00,8,1.87,12,66,5
E142,Avery Anderson,avery.anderson@company.com,Female,20-01-2025,Monday,Finance,58175,Present,None,No,08:15:00,16:15:00,8,1.43,12,100,2
E142,Avery Anderson,avery.anderson@company.com,Female,21-01-2025,Tuesday,Finance,58175,Present,None,No,08:45:00,18:45:00,8,1.53,12,97,3
E142,Avery Anderson,avery.anderson@company.com,Female,22-01-2025,Wednesday,Finance,58175,Present,None,No,08:15:00,17:00:00,8,1.14,12,70,4
E142,Avery Anderson,avery.anderson@company.com,Female,23-01-2025,Thursday,Finance,58175,Present,None,No,09:45:00,18:15:00,8,1.72,12,91,2
E142,Avery Anderson,avery.anderson@company.com,Female,24-01-2025,Friday,Finance,58175,Absent,Casual Leave,No,09:30:00,17:30:00,8,1.37,12,93,5
E142,Avery Anderson,avery.anderson@company.com,Female,27-01-2025,Monday,Finance,58175,Present,None,No,08:45:00,18:15:00,8,1.75,12,92,4
E142,Avery Anderson,avery.anderson@company.com,Female,28-01-2025,Tuesday,Finance,58175,Present,None,No,08:30:00,17:30:00,8,0.76,12,72,5
E142,Avery Anderson,avery.anderson@company.com,Female,29-01-2025,Wednesday,Finance,58175,Present,None,No,09:30:00,16:30:00,8,1.07,12,82,3
E142,Avery Anderson,avery.anderson@company.com,Female,30-01-2025,Thursday,Finance,58175,Present,None,No,10:15:00,18:30:00,8,0.94,12,86,5
E142,Avery Anderson,avery.anderson@company.com,Female,31-01-2025,Friday,Finance,58175,Present,None,No,10:30:00,16:00:00,8,1.06,12,72,5
E142,Avery Anderson,avery.anderson@company.com,Female,03-02-2025,Monday,Finance,58175,Present,None,No,09:45:00,18:15:00,8,0.4,12,68,5
E142,Avery Anderson,avery.anderson@company.com,Female,04-02-2025,Tuesday,Finance,58175,Present,None,No,09:15:00,17:30:00,8,0.5,12,85,5
E142,Avery Anderson,avery.anderson@company.com,Female,05-02-2025,Wednesday,Finance,58175,Absent,Sick Leave,No,09:30:00,17:00:00,8,1.64,12,92,3
E142,Avery Anderson,avery.anderson@company.com,Female,06-02-2025,Thursday,Finance,58175,Absent,Sick Leave,No,10:45:00,17:15:00,8,0.6,12,75,2
E142,Avery Anderson,avery.anderson@company.com,Female,07-02-2025,Friday,Finance,58175,Present,None,No,09:00:00,17:15:00,8,1.71,12,86,3
E142,Avery Anderson,avery.anderson@company.com,Female,10-02-2025,Monday,Finance,58175,Present,None,No,08:45:00,18:45:00,8,1.65,12,75,4
E142,Avery Anderson,avery.anderson@company.com,Female,11-02-2025,Tuesday,Finance,58175,Present,None,No,09:45:00,18:30:00,8,1.84,12,90,5
E142,Avery Anderson,avery.anderson@company.com,Female,12-02-2025,Wednesday,Finance,58175,Present,None,No,10:15:00,17:45:00,8,1.76,12,61,5
E142,Avery Anderson,avery.anderson@company.com,Female,13-02-2025,Thursday,Finance,58175,Present,None,No,08:45:00,17:15:00,8,1.41,12,97,3
E142,Avery Anderson,avery.anderson@company.com,Female,14-02-2025,Friday,Finance,58175,Present,None,No,10:00:00,16:15:00,8,1.47,12,74,4
E142,Avery Anderson,avery.anderson@company.com,Female,17-02-2025,Monday,Finance,58175,Present,None,No,08:45:00,18:15:00,8,1.63,12,99,4
E142,Avery Anderson,avery.anderson@company.com,Female,18-02-2025,Tuesday,Finance,58175,Present,None,No,08:15:00,17:45:00,8,0.08,12,70,4
E142,Avery Anderson,avery.anderson@company.com,Female,19-02-2025,Wednesday,Finance,58175,Present,None,No,10:00:00,18:15:00,8,1.27,12,91,4
E142,Avery Anderson,avery.anderson@company.com,Female,20-02-2025,Thursday,Finance,58175,Present,None,No,09:30:00,17:45:00,8,0.47,12,80,3
E142,Avery Anderson,avery.anderson@company.com,Female,21-02-2025,Friday,Finance,58175,Absent,Casual Leave,No,10:00:00,17:45:00,8,1.55,12,89,4
E142,Avery Anderson,avery.anderson@company.com,Female,24-02-2025,Monday,Finance,58175,Present,None,No,09:45:00,16:30:00,8,1.14,12,62,5
E142,Avery Anderson,avery.anderson@company.com,Female,25-02-2025,Tuesday,Finance,58175,Present,None,No,10:45:00,17:00:00,8,0.78,12,100,5
E142,Avery Anderson,avery.anderson@company.com,Female,26-02-2025,Wednesday,Finance,58175,Present,None,No,09:15:00,17:30:00,8,1.43,12,95,3
E142,Avery Anderson,avery.anderson@company.com,Female,27-02-2025,Thursday,Finance,58175,Present,None,No,08:30:00,17:15:00,8,1.99,12,85,2
E142,Avery Anderson,avery.anderson@company.com,Female,28-02-2025,Friday,Finance,58175,Present,None,No,10:15:00,17:15:00,8,0.48,12,62,4
E142,Avery Anderson,avery.anderson@company.com,Female,03-03-2025,Monday,Finance,58175,Present,None,No,09:30:00,17:30:00,8,1.74,14,77,5
E142,Avery Anderson,avery.anderson@company.com,Female,04-03-2025,Tuesday,Finance,58175,Present,None,No,08:30:00,16:00:00,6.7,0.02,25,85,5
E142,Avery Anderson,avery.anderson@company.com,Female,05-03-2025,Wednesday,Finance,58175,Present,None,No,08:45:00,16:00:00,8,1.42,14,69,4
E142,Avery Anderson,avery.anderson@company.com,Female,06-03-2025,Thursday,Finance,58175,Present,None,No,09:45:00,16:45:00,8,0.04,10,87,4
E142,Avery Anderson,avery.anderson@company.com,Female,07-03-2025,Friday,Finance,58175,Present,None,No,09:00:00,18:15:00,8,1.54,17,84,4
E142,Avery Anderson,avery.anderson@company.com,Female,10-03-2025,Monday,Finance,58175,Present,None,No,09:45:00,17:30:00,8,0.91,19,78,5
E142,Avery Anderson,avery.anderson@company.com,Female,11-03-2025,Tuesday,Finance,58175,Present,None,No,08:15:00,18:30:00,8,1.2,12,61,5
E142,Avery Anderson,avery.anderson@company.com,Female,12-03-2025,Wednesday,Finance,58175,Present,None,No,10:00:00,18:30:00,8,0.1,14,94,2
E142,Avery Anderson,avery.anderson@company.com,Female,13-03-2025,Thursday,Finance,58175,Present,None,No,08:30:00,18:45:00,8,1.99,10,60,3
E142,Avery Anderson,avery.anderson@company.com,Female,14-03-2025,Friday,Finance,58175,Present,None,No,09:45:00,16:15:00,8,0.12,10,94,3
E142,Avery Anderson,avery.anderson@company.com,Female,17-03-2025,Monday,Finance,58175,Present,None,No,08:15:00,18:30:00,8,1.98,11,70,2
E142,Avery Anderson,avery.anderson@company.com,Female,18-03-2025,Tuesday,Finance,58175,Present,None,No,08:45:00,18:15:00,8,1.99,12,78,5
E142,Avery Anderson,avery.anderson@company.com,Female,19-03-2025,Wednesday,Finance,58175,Present,None,No,10:45:00,17:30:00,8,0.44,20,68,3
E142,Avery Anderson,avery.anderson@company.com,Female,20-03-2025,Thursday,Finance,58175,Present,None,No,08:15:00,17:45:00,8,0.86,11,79,2
E142,Avery Anderson,avery.anderson@company.com,Female,21-03-2025,Friday,Finance,58175,Present,None,No,08:00:00,16:00:00,8,0.69,16,76,2
E142,Avery Anderson,avery.anderson@company.com,Female,24-03-2025,Monday,Finance,58175,Present,None,No,09:45:00,16:15:00,8,1.75,16,67,5
E142,Avery Anderson,avery.anderson@company.com,Female,25-03-2025,Tuesday,Finance,58175,Present,None,No,09:45:00,16:15:00,8,0.58,10,60,3
E142,Avery Anderson,avery.anderson@company.com,Female,26-03-2025,Wednesday,Finance,58175,Present,None,No,10:15:00,17:45:00,8,1.93,16,62,5
E142,Avery Anderson,avery.anderson@company.com,Female,27-03-2025,Thursday,Finance,58175,Present,None,No,10:00:00,16:45:00,8,0.99,16,79,5
E142,Avery Anderson,avery.anderson@company.com,Female,28-03-2025,Friday,Finance,58175,Present,None,No,09:15:00,18:00:00,8,1.84,11,95,2
E142,Avery Anderson,avery.anderson@company.com,Female,31-03-2025,Monday,Finance,58175,Present,None,No,10:30:00,17:45:00,8,1.63,17,61,3
E143,Riley White,riley.white@company.com,Female,01-01-2025,Wednesday,Operations,87309,Present,None,No,09:00:00,17:30:00,8,0.19,12,91,4
E143,Riley White,riley.white@company.com,Female,02-01-2025,Thursday,Operations,87309,Absent,Paid Leave,No,10:15:00,16:45:00,8,0.65,12,88,4
E143,Riley White,riley.white@company.com,Female,03-01-2025,Friday,Operations,87309,Present,None,No,10:30:00,18:00:00,8,0.77,12,76,5
E143,Riley White,riley.white@company.com,Female,06-01-2025,Monday,Operations,87309,Present,None,No,10:00:00,18:30:00,8,0.96,12,70,2
E143,Riley White,riley.white@company.com,Female,07-01-2025,Tuesday,Operations,87309,Present,None,No,10:00:00,17:45:00,8,0.47,12,94,2
E143,Riley White,riley.white@company.com,Female,08-01-2025,Wednesday,Operations,87309,Present,None,No,09:15:00,17:00:00,8,1.3,12,82,4
E143,Riley White,riley.white@company.com,Female,09-01-2025,Thursday,Operations,87309,Present,None,No,09:30:00,16:30:00,8,1.58,12,84,2
E143,Riley White,riley.white@company.com,Female,10-01-2025,Friday,Operations,87309,Present,None,No,09:30:00,17:30:00,8,1.23,12,87,5
E143,Riley White,riley.white@company.com,Female,13-01-2025,Monday,Operations,87309,Present,None,No,10:45:00,18:45:00,8,0.14,12,81,3
E143,Riley White,riley.white@company.com,Female,14-01-2025,Tuesday,Operations,87309,Present,None,No,10:15:00,18:00:00,8,1.79,12,81,5
E143,Riley White,riley.white@company.com,Female,15-01-2025,Wednesday,Operations,87309,Present,None,No,08:15:00,17:15:00,8,0.92,12,97,3
E143,Riley White,riley.white@company.com,Female,16-01-2025,Thursday,Operations,87309,Present,None,No,08:30:00,17:15:00,8,1.08,12,79,4
E143,Riley White,riley.white@company.com,Female,17-01-2025,Friday,Operations,87309,Present,None,No,09:00:00,17:15:00,8,0.99,12,71,4
E143,Riley White,riley.white@company.com,Female,20-01-2025,Monday,Operations,87309,Present,None,No,09:00:00,18:30:00,8,1.85,12,82,2
E143,Riley White,riley.white@company.com,Female,21-01-2025,Tuesday,Operations,87309,Present,None,No,08:15:00,18:15:00,8,0.17,12,64,3
E143,Riley White,riley.white@company.com,Female,22-01-2025,Wednesday,Operations,87309,Present,None,No,08:00:00,17:00:00,8,0.91,12,99,4
E143,Riley White,riley.white@company.com,Female,23-01-2025,Thursday,Operations,87309,Absent,Casual Leave,No,10:45:00,17:00:00,8,0.45,12,61,3
E143,Riley White,riley.white@company.com,Female,24-01-2025,Friday,Operations,87309,Present,None,No,10:15:00,17:15:00,8,1.98,12,92,4
E143,Riley White,riley.white@company.com,Female,27-01-2025,Monday,Operations,87309,Present,None,No,08:30:00,16:15:00,8,1.99,12,93,2
E143,Riley White,riley.white@company.com,Female,28-01-2025,Tuesday,Operations,87309,Present,None,No,10:45:00,18:30:00,8,0.88,12,68,5
E143,Riley White,riley.white@company.com,Female,29-01-2025,Wednesday,Operations,87309,Present,None,No,10:45:00,18:00:00,8,1.48,12,82,4
E143,Riley White,riley.white@company.com,Female,30-01-2025,Thursday,Operations,87309,Present,None,No,08:00:00,17:00:00,8,1.24,12,99,3
E143,Riley White,riley.white@company.com,Female,31-01-2025,Friday,Operations,87309,Present,None,No,08:30:00,18:15:00,8,1.97,12,86,2
E143,Riley White,riley.white@company.com,Female,03-02-2025,Monday,Operations,87309,Absent,Sick Leave,No,08:15:00,16:30:00,8,1.07,12,87,2
E143,Riley White,riley.white@company.com,Female,04-02-2025,Tuesday,Operations,87309,Present,None,No,09:45:00,18:00:00,8,1.9,12,96,4
E143,Riley White,riley.white@company.com,Female,05-02-2025,Wednesday,Operations,87309,Absent,Paid Leave,No,10:45:00,16:15:00,8,1.98,12,64,2
E143,Riley White,riley.white@company.com,Female,06-02-2025,Thursday,Operations,87309,Absent,Paid Leave,No,10:30:00,17:45:00,8,1.04,12,88,2
E143,Riley White,riley.white@company.com,Female,07-02-2025,Friday,Operations,87309,Present,None,No,10:30:00,17:30:00,8,0.52,12,82,4
E143,Riley White,riley.white@company.com,Female,10-02-2025,Monday,Operations,87309,Present,None,No,09:45:00,18:45:00,8,0.52,12,78,5
E143,Riley White,riley.white@company.com,Female,11-02-2025,Tuesday,Operations,87309,Present,None,No,10:45:00,18:15:00,8,1.76,12,73,2
E143,Riley White,riley.white@company.com,Female,12-02-2025,Wednesday,Operations,87309,Present,None,No,08:30:00,16:30:00,8,1.54,12,64,2
E143,Riley White,riley.white@company.com,Female,13-02-2025,Thursday,Operations,87309,Present,None,No,09:45:00,16:45:00,8,1.75,12,91,4
E143,Riley White,riley.white@company.com,Female,14-02-2025,Friday,Operations,87309,Present,None,No,08:30:00,16:00:00,8,1.2,12,65,3
E143,Riley White,riley.white@company.com,Female,17-02-2025,Monday,Operations,87309,Absent,Sick Leave,No,10:00:00,17:45:00,8,0.01,12,62,3
E143,Riley White,riley.white@company.com,Female,18-02-2025,Tuesday,Operations,87309,Present,None,No,10:15:00,17:00:00,8,0.08,12,83,2
E143,Riley White,riley.white@company.com,Female,19-02-2025,Wednesday,Operations,87309,Present,None,No,09:30:00,16:45:00,8,1.22,12,92,5
E143,Riley White,riley.white@company.com,Female,20-02-2025,Thursday,Operations,87309,Absent,Casual Leave,No,10:45:00,17:30:00,8,0.77,12,88,3
E143,Riley White,riley.white@company.com,Female,21-02-2025,Friday,Operations,87309,Present,None,No,09:15:00,16:45:00,8,1.27,12,79,3
E143,Riley White,riley.white@company.com,Female,24-02-2025,Monday,Operations,87309,Absent,Paid Leave,No,08:15:00,18:00:00,8,0.44,12,72,5
E143,Riley White,riley.white@company.com,Female,25-02-2025,Tuesday,Operations,87309,Present,None,No,10:15:00,18:45:00,8,1.57,12,78,3
E143,Riley White,riley.white@company.com,Female,26-02-2025,Wednesday,Operations,87309,Absent,Casual Leave,No,10:15:00,18:00:00,8,1.02,12,73,2
E143,Riley White,riley.white@company.com,Female,27-02-2025,Thursday,Operations,87309,Present,None,No,10:15:00,17:00:00,8,1.3,12,60,3
E143,Riley White,riley.white@company.com,Female,28-02-2025,Friday,Operations,87309,Present,None,No,08:15:00,17:15:00,8,1.65,12,71,4
E143,Riley White,riley.white@company.com,Female,03-03-2025,Monday,Operations,87309,Present,None,No,09:15:00,18:00:00,8,1.94,17,97,5
E143,Riley White,riley.white@company.com,Female,04-03-2025,Tuesday,Operations,87309,Absent,Sick Leave,No,10:30:00,18:15:00,8,1.02,12,78,5
E143,Riley White,riley.white@company.com,Female,05-03-2025,Wednesday,Operations,87309,Present,None,No,10:00:00,18:00:00,8,0.58,18,66,3
E143,Riley White,riley.white@company.com,Female,06-03-2025,Thursday,Operations,87309,Present,None,No,09:30:00,17:30:00,8,0.12,11,65,4
E143,Riley White,riley.white@company.com,Female,07-03-2025,Friday,Operations,87309,Present,None,No,10:30:00,16:15:00,8,0.42,19,100,4
E143,Riley White,riley.white@company.com,Female,10-03-2025,Monday,Operations,87309,Present,None,No,09:45:00,17:15:00,8,1.89,10,100,2
E143,Riley White,riley.white@company.com,Female,11-03-2025,Tuesday,Operations,87309,Present,None,No,10:15:00,17:15:00,8,0.27,10,91,4
E143,Riley White,riley.white@company.com,Female,12-03-2025,Wednesday,Operations,87309,Present,None,No,10:45:00,17:15:00,8,0.56,12,72,4
E143,Riley White,riley.white@company.com,Female,13-03-2025,Thursday,Operations,87309,Present,None,No,08:30:00,18:00:00,8,1.15,16,65,4
E143,Riley White,riley.white@company.com,Female,14-03-2025,Friday,Operations,87309,Present,None,No,08:15:00,17:30:00,8,0.56,14,95,5
E143,Riley White,riley.white@company.com,Female,17-03-2025,Monday,Operations,87309,Present,None,No,09:45:00,16:45:00,8,0.88,14,86,3
E143,Riley White,riley.white@company.com,Female,18-03-2025,Tuesday,Operations,87309,Present,None,No,10:15:00,18:15:00,8,1.5,19,77,3
E143,Riley White,riley.white@company.com,Female,19-03-2025,Wednesday,Operations,87309,Present,None,No,10:30:00,17:00:00,8,1.05,19,88,4
E143,Riley White,riley.white@company.com,Female,20-03-2025,Thursday,Operations,87309,Present,None,No,10:15:00,16:30:00,8,0.75,10,77,4
E143,Riley White,riley.white@company.com,Female,21-03-2025,Friday,Operations,87309,Present,None,No,10:30:00,17:00:00,8,0.8,18,96,5
E143,Riley White,riley.white@company.com,Female,24-03-2025,Monday,Operations,87309,Present,None,No,09:15:00,17:15:00,8,1.63,17,74,3
E143,Riley White,riley.white@company.com,Female,25-03-2025,Tuesday,Operations,87309,Present,None,No,08:00:00,17:00:00,8,0.76,12,97,4
E143,Riley White,riley.white@company.com,Female,26-03-2025,Wednesday,Operations,87309,Present,None,No,08:15:00,17:00:00,8,1.49,14,79,3
E143,Riley White,riley.white@company.com,Female,27-03-2025,Thursday,Operations,87309,Present,None,No,10:45:00,16:00:00,8,0.01,16,63,2
E143,Riley White,riley.white@company.com,Female,28-03-2025,Friday,Operations,87309,Present,None,No,08:15:00,18:45:00,8,1.25,10,82,2
E143,Riley White,riley.white@company.com,Female,31-03-2025,Monday,Operations,87309,Present,None,No,08:45:00,16:15:00,8,0.6,13,60,5
E144,Taylor Johnson,taylor.johnson@company.com,Female,01-01-2025,Wednesday,Legal,28857,Absent,Sick Leave,No,10:30:00,16:00:00,8,1.92,12,89,5
E144,Taylor Johnson,taylor.johnson@company.com,Female,02-01-2025,Thursday,Legal,28857,Present,None,No,10:45:00,18:00:00,8,0.62,12,67,5
E144,Taylor Johnson,taylor.johnson@company.com,Female,03-01-2025,Friday,Legal,28857,Present,None,No,10:45:00,18:45:00,8,0.63,12,81,3
E144,Taylor Johnson,taylor.johnson@company.com,Female,06-01-2025,Monday,Legal,28857,Present,None,No,09:15:00,17:15:00,8,0.19,12,98,5
E144,Taylor Johnson,taylor.johnson@company.com,Female,07-01-2025,Tuesday,Legal,28857,Present,None,No,10:15:00,17:15:00,8,0.62,12,65,5
E144,Taylor Johnson,taylor.johnson@company.com,Female,08-01-2025,Wednesday,Legal,28857,Present,None,No,10:15:00,18:15:00,8,1.14,12,69,3
E144,Taylor Johnson,taylor.johnson@company.com,Female,09-01-2025,Thursday,Legal,28857,Present,None,No,08:00:00,17:30:00,8,1.99,12,63,5
E144,Taylor Johnson,taylor.johnson@company.com,Female,10-01-2025,Friday,Legal,28857,Present,None,No,08:15:00,17:30:00,8,1.11,12,90,4
E144,Taylor Johnson,taylor.johnson@company.com,Female,13-01-2025,Monday,Legal,28857,Present,None,No,08:30:00,18:30:00,8,1.56,12,93,4
E144,Taylor Johnson,taylor.johnson@company.com,Female,14-01-2025,Tuesday,Legal,28857,Present,None,No,10:15:00,18:00:00,8,0.53,12,62,5
E144,Taylor Johnson,taylor.johnson@company.com,Female,15-01-2025,Wednesday,Legal,28857,Present,None,No,08:30:00,17:30:00,8,1.89,12,62,5
E144,Taylor Johnson,taylor.johnson@company.com,Female,16-01-2025,Thursday,Legal,28857,Absent,Casual Leave,No,08:45:00,18:30:00,8,0.54,12,79,4
E144,Taylor Johnson,taylor.johnson@company.com,Female,17-01-2025,Friday,Legal,28857,Absent,Casual Leave,No,10:45:00,17:30:00,8,1.51,12,88,4
E144,Taylor Johnson,taylor.johnson@company.com,Female,20-01-2025,Monday,Legal,28857,Present,None,No,10:30:00,17:00:00,8,0.01,12,82,4
E144,Taylor Johnson,taylor.johnson@company.com,Female,21-01-2025,Tuesday,Legal,28857,Present,None,No,09:30:00,16:30:00,8,1.59,12,63,3
E144,Taylor Johnson,taylor.johnson@company.com,Female,22-01-2025,Wednesday,Legal,28857,Absent,Paid Leave,No,10:15:00,17:00:00,8,0.99,12,77,4
E144,Taylor Johnson,taylor.johnson@company.com,Female,23-01-2025,Thursday,Legal,28857,Present,None,No,08:30:00,16:45:00,8,0.22,12,83,4
E144,Taylor Johnson,taylor.johnson@company.com,Female,24-01-2025,Friday,Legal,28857,Present,None,No,09:15:00,18:00:00,8,1.74,12,90,5
E144,Taylor Johnson,taylor.johnson@company.com,Female,27-01-2025,Monday,Legal,28857,Present,None,No,09:30:00,17:00:00,8,0.89,12,79,3
E144,Taylor Johnson,taylor.johnson@company.com,Female,28-01-2025,Tuesday,Legal,28857,Present,None,No,10:00:00,18:15:00,8,0.75,12,90,5
E144,Taylor Johnson,taylor.johnson@company.com,Female,29-01-2025,Wednesday,Legal,28857,Absent,Sick Leave,No,09:00:00,17:45:00,8,0.17,12,77,5
E144,Taylor Johnson,taylor.johnson@company.com,Female,30-01-2025,Thursday,Legal,28857,Present,None,No,08:00:00,16:45:00,8,0.89,12,80,4
E144,Taylor Johnson,taylor.johnson@company.com,Female,31-01-2025,Friday,Legal,28857,Present,None,No,08:45:00,16:45:00,8,0.01,12,65,5
E144,Taylor Johnson,taylor.johnson@company.com,Female,03-02-2025,Monday,Legal,28857,Absent,Casual Leave,No,08:15:00,18:00:00,8,0.97,12,99,5
E144,Taylor Johnson,taylor.johnson@company.com,Female,04-02-2025,Tuesday,Legal,28857,Absent,Paid Leave,No,09:00:00,16:45:00,8,1.65,12,72,4
E144,Taylor Johnson,taylor.johnson@company.com,Female,05-02-2025,Wednesday,Legal,28857,Absent,Paid Leave,No,08:15:00,16:00:00,8,0.82,12,78,5
E144,Taylor Johnson,taylor.johnson@company.com,Female,06-02-2025,Thursday,Legal,28857,Present,None,No,09:45:00,16:15:00,8,1.39,12,70,2
E144,Taylor Johnson,taylor.johnson@company.com,Female,07-02-2025,Friday,Legal,28857,Absent,Sick Leave,No,10:45:00,18:30:00,8,0.98,12,62,4
E144,Taylor Johnson,taylor.johnson@company.com,Female,10-02-2025,Monday,Legal,28857,Present,None,No,10:15:00,18:00:00,8,0.72,12,72,2
E144,Taylor Johnson,taylor.johnson@company.com,Female,11-02-2025,Tuesday,Legal,28857,Present,None,No,08:45:00,18:30:00,8,1.47,12,69,3
